subject_id	sid_hash	phase	trial	house_type
74	f704f1	practice	7	row
74	f704f1	practice	8	row
74	f704f1	practice	9	row
74	f704f1	practice	10	row
74	f704f1	practice	11	row
74	f704f1	practice	12	row
74	f704f1	practice	13	row
74	f704f1	practice	14	row
74	f704f1	practice	15	row
74	f704f1	practice	16	row
74	f704f1	practice	17	row
74	f704f1	practice	18	row
74	f704f1	practice	19	row
74	f704f1	practice	20	row
74	f704f1	practice	21	row
74	f704f1	practice	22	row
74	f704f1	practice	23	row
74	f704f1	practice	24	row
74	f704f1	practice	25	row
74	f704f1	questionnaire	1	row
74	f704f1	test	1	column
74	f704f1	test	2	row
74	f704f1	test	3	row
74	f704f1	test	4	column
74	f704f1	test	5	column
74	f704f1	test	6	row
74	f704f1	test	7	row
74	f704f1	test	8	column
74	f704f1	test	9	row
74	f704f1	test	10	row
74	f704f1	test	11	column
74	f704f1	test	12	column
74	f704f1	test	13	row
74	f704f1	test	14	row
74	f704f1	test	15	column
74	f704f1	test	16	column
74	f704f1	test	17	column
74	f704f1	test	18	column
74	f704f1	test	19	row
74	f704f1	test	20	row
74	f704f1	test	21	column
74	f704f1	test	22	column
74	f704f1	test	23	row
74	f704f1	test	24	row
74	f704f1	test	25	row
74	f704f1	test	26	column
74	f704f1	test	27	column
74	f704f1	test	28	row
74	f704f1	test	29	row
74	f704f1	test	30	column
74	f704f1	test	31	column
74	f704f1	test	32	row
74	f704f1	test	33	row
74	f704f1	test	34	column
74	f704f1	test	35	column
74	f704f1	test	36	row
74	f704f1	test	37	row
74	f704f1	test	38	column
74	f704f1	test	39	column
74	f704f1	test	40	row
74	f704f1	test	41	column
74	f704f1	test	42	column
74	f704f1	test	43	row
74	f704f1	test	44	row
74	f704f1	test	45	column
74	f704f1	test	46	column
74	f704f1	test	47	row
74	f704f1	test	48	row
74	f704f1	test	49	row
74	f704f1	test	50	row
74	f704f1	test	51	column
74	f704f1	test	52	column
74	f704f1	test	53	row
74	f704f1	test	54	row
74	f704f1	test	55	column
74	f704f1	test	56	column
74	f704f1	test	57	column
74	f704f1	test	58	row
74	f704f1	test	59	row
74	f704f1	test	60	column
74	f704f1	test	61	column
74	f704f1	test	62	row
74	f704f1	test	63	row
74	f704f1	test	64	column
75	dfbc72	practice	1	column
75	dfbc72	practice	2	column
75	dfbc72	practice	3	column
75	dfbc72	practice	4	column
75	dfbc72	practice	5	column
75	dfbc72	practice	6	column
75	dfbc72	practice	7	column
75	dfbc72	practice	8	column
75	dfbc72	practice	9	column
75	dfbc72	practice	10	column
75	dfbc72	practice	11	column
75	dfbc72	practice	12	column
75	dfbc72	practice	13	column
75	dfbc72	practice	14	column
75	dfbc72	practice	15	column
75	dfbc72	practice	16	column
75	dfbc72	practice	17	column
75	dfbc72	practice	18	column
75	dfbc72	practice	19	column
75	dfbc72	practice	20	column
75	dfbc72	practice	21	column
75	dfbc72	practice	22	column
75	dfbc72	practice	23	column
75	dfbc72	practice	24	column
75	dfbc72	practice	25	column
75	dfbc72	questionnaire	1	column
75	dfbc72	test	1	row
75	dfbc72	test	2	column
75	dfbc72	test	3	column
75	dfbc72	test	4	column
75	dfbc72	test	5	row
75	dfbc72	test	6	row
75	dfbc72	test	7	column
75	dfbc72	test	8	row
75	dfbc72	test	9	column
75	dfbc72	test	10	column
75	dfbc72	test	11	column
75	dfbc72	test	12	row
75	dfbc72	test	13	row
75	dfbc72	test	14	column
75	dfbc72	test	15	row
75	dfbc72	test	16	row
75	dfbc72	test	17	row
75	dfbc72	test	18	row
75	dfbc72	test	19	column
75	dfbc72	test	20	column
75	dfbc72	test	21	column
75	dfbc72	test	22	row
75	dfbc72	test	23	row
75	dfbc72	test	24	column
75	dfbc72	test	25	column
75	dfbc72	test	26	column
75	dfbc72	test	27	row
75	dfbc72	test	28	row
75	dfbc72	test	29	column
75	dfbc72	test	30	row
75	dfbc72	test	31	row
75	dfbc72	test	32	column
75	dfbc72	test	33	column
75	dfbc72	test	34	row
75	dfbc72	test	35	row
75	dfbc72	test	36	column
75	dfbc72	test	37	column
75	dfbc72	test	38	column
75	dfbc72	test	39	row
75	dfbc72	test	40	row
75	dfbc72	test	41	column
75	dfbc72	test	42	row
75	dfbc72	test	43	row
75	dfbc72	test	44	column
75	dfbc72	test	45	row
75	dfbc72	test	46	row
75	dfbc72	test	47	column
75	dfbc72	test	48	column
75	dfbc72	test	49	row
75	dfbc72	test	50	column
75	dfbc72	test	51	row
75	dfbc72	test	52	row
75	dfbc72	test	53	column
75	dfbc72	test	54	column
75	dfbc72	test	55	column
75	dfbc72	test	56	row
75	dfbc72	test	57	row
75	dfbc72	test	58	row
75	dfbc72	test	59	column
75	dfbc72	test	60	row
75	dfbc72	test	61	row
75	dfbc72	test	62	column
75	dfbc72	test	63	column
75	dfbc72	test	64	column
76	1d142c	practice	1	row
76	1d142c	practice	2	row
76	1d142c	practice	3	row
76	1d142c	practice	4	row
76	1d142c	practice	5	row
76	1d142c	practice	6	row
76	1d142c	practice	7	row
76	1d142c	practice	8	row
76	1d142c	practice	9	row
76	1d142c	practice	10	row
76	1d142c	practice	11	row
76	1d142c	practice	12	row
76	1d142c	practice	13	row
76	1d142c	practice	14	row
76	1d142c	practice	15	row
76	1d142c	practice	16	row
76	1d142c	practice	17	row
76	1d142c	practice	18	row
76	1d142c	practice	19	row
76	1d142c	practice	20	row
76	1d142c	practice	21	row
76	1d142c	practice	22	row
76	1d142c	practice	23	row
76	1d142c	practice	24	row
76	1d142c	practice	25	row
76	1d142c	questionnaire	1	row
76	1d142c	test	1	column
76	1d142c	test	2	column
76	1d142c	test	3	column
76	1d142c	test	4	row
76	1d142c	test	5	row
76	1d142c	test	6	row
76	1d142c	test	7	row
76	1d142c	test	8	column
76	1d142c	test	9	column
76	1d142c	test	10	column
76	1d142c	test	11	row
76	1d142c	test	12	row
76	1d142c	test	13	row
76	1d142c	test	14	row
76	1d142c	test	15	column
76	1d142c	test	16	column
76	1d142c	test	17	column
76	1d142c	test	18	column
76	1d142c	test	19	column
76	1d142c	test	20	column
76	1d142c	test	21	row
76	1d142c	test	22	row
76	1d142c	test	23	row
76	1d142c	test	24	row
76	1d142c	test	25	column
76	1d142c	test	26	row
76	1d142c	test	27	row
76	1d142c	test	28	row
76	1d142c	test	29	row
76	1d142c	test	30	column
76	1d142c	test	31	column
76	1d142c	test	32	column
76	1d142c	test	33	row
76	1d142c	test	34	column
76	1d142c	test	35	column
76	1d142c	test	36	column
76	1d142c	test	37	column
76	1d142c	test	38	row
76	1d142c	test	39	row
76	1d142c	test	40	row
76	1d142c	test	41	row
76	1d142c	test	42	row
76	1d142c	test	43	row
76	1d142c	test	44	row
76	1d142c	test	45	column
76	1d142c	test	46	column
76	1d142c	test	47	column
76	1d142c	test	48	column
76	1d142c	test	49	row
76	1d142c	test	50	row
76	1d142c	test	51	column
76	1d142c	test	52	column
76	1d142c	test	53	column
76	1d142c	test	54	column
76	1d142c	test	55	row
76	1d142c	test	56	row
76	1d142c	test	57	row
76	1d142c	test	58	row
76	1d142c	test	59	row
76	1d142c	test	60	column
76	1d142c	test	61	column
76	1d142c	test	62	column
76	1d142c	test	63	column
76	1d142c	test	64	row
77	bd0c0b	practice	1	row
77	bd0c0b	practice	2	row
77	bd0c0b	practice	3	row
77	bd0c0b	practice	4	row
77	bd0c0b	practice	5	row
77	bd0c0b	practice	6	row
77	bd0c0b	practice	7	row
77	bd0c0b	practice	8	row
77	bd0c0b	practice	9	row
77	bd0c0b	practice	10	row
77	bd0c0b	practice	11	row
77	bd0c0b	practice	12	row
77	bd0c0b	practice	13	row
77	bd0c0b	practice	14	row
77	bd0c0b	practice	15	row
77	bd0c0b	practice	16	row
77	bd0c0b	practice	17	row
77	bd0c0b	practice	18	row
77	bd0c0b	practice	19	row
77	bd0c0b	practice	20	row
77	bd0c0b	practice	21	row
77	bd0c0b	practice	22	row
77	bd0c0b	practice	23	row
77	bd0c0b	practice	24	row
77	bd0c0b	practice	25	row
77	bd0c0b	questionnaire	1	row
77	bd0c0b	test	1	row
77	bd0c0b	test	2	column
77	bd0c0b	test	3	row
77	bd0c0b	test	4	column
77	bd0c0b	test	5	row
77	bd0c0b	test	6	column
77	bd0c0b	test	7	row
77	bd0c0b	test	8	column
77	bd0c0b	test	9	column
77	bd0c0b	test	10	row
77	bd0c0b	test	11	column
77	bd0c0b	test	12	row
77	bd0c0b	test	13	column
77	bd0c0b	test	14	row
77	bd0c0b	test	15	column
77	bd0c0b	test	16	row
77	bd0c0b	test	17	column
77	bd0c0b	test	18	row
77	bd0c0b	test	19	column
77	bd0c0b	test	20	row
77	bd0c0b	test	21	column
77	bd0c0b	test	22	row
77	bd0c0b	test	23	column
77	bd0c0b	test	24	row
77	bd0c0b	test	25	row
77	bd0c0b	test	26	column
77	bd0c0b	test	27	row
77	bd0c0b	test	28	column
77	bd0c0b	test	29	row
77	bd0c0b	test	30	column
77	bd0c0b	test	31	row
77	bd0c0b	test	32	column
77	bd0c0b	test	33	row
77	bd0c0b	test	34	column
77	bd0c0b	test	35	row
77	bd0c0b	test	36	column
77	bd0c0b	test	37	row
77	bd0c0b	test	38	column
77	bd0c0b	test	39	row
77	bd0c0b	test	40	column
77	bd0c0b	test	41	column
77	bd0c0b	test	42	row
77	bd0c0b	test	43	column
77	bd0c0b	test	44	row
77	bd0c0b	test	45	column
77	bd0c0b	test	46	row
77	bd0c0b	test	47	column
77	bd0c0b	test	48	row
77	bd0c0b	test	49	column
77	bd0c0b	test	50	row
77	bd0c0b	test	51	column
77	bd0c0b	test	52	row
77	bd0c0b	test	53	column
77	bd0c0b	test	54	row
77	bd0c0b	test	55	column
77	bd0c0b	test	56	row
77	bd0c0b	test	57	row
77	bd0c0b	test	58	column
77	bd0c0b	test	59	row
77	bd0c0b	test	60	column
77	bd0c0b	test	61	row
77	bd0c0b	test	62	column
77	bd0c0b	test	63	row
77	bd0c0b	test	64	column
78	e20d70	practice	1	column
78	e20d70	practice	2	column
78	e20d70	practice	3	column
78	e20d70	practice	4	column
78	e20d70	practice	5	column
78	e20d70	practice	6	column
78	e20d70	practice	7	column
78	e20d70	practice	8	column
78	e20d70	practice	9	column
78	e20d70	practice	10	column
78	e20d70	practice	11	column
78	e20d70	practice	12	column
78	e20d70	practice	13	column
78	e20d70	practice	14	column
78	e20d70	practice	15	column
78	e20d70	practice	16	column
78	e20d70	practice	17	column
78	e20d70	practice	18	column
78	e20d70	practice	19	column
78	e20d70	practice	20	column
78	e20d70	practice	21	column
78	e20d70	practice	22	column
78	e20d70	practice	23	column
78	e20d70	practice	24	column
78	e20d70	practice	25	column
78	e20d70	questionnaire	1	column
78	e20d70	test	1	row
78	e20d70	test	2	row
78	e20d70	test	3	row
78	e20d70	test	4	column
78	e20d70	test	5	row
78	e20d70	test	6	column
78	e20d70	test	7	column
78	e20d70	test	8	column
78	e20d70	test	9	row
78	e20d70	test	10	row
78	e20d70	test	11	column
78	e20d70	test	12	row
78	e20d70	test	13	column
78	e20d70	test	14	column
78	e20d70	test	15	column
78	e20d70	test	16	row
78	e20d70	test	17	column
78	e20d70	test	18	row
78	e20d70	test	19	row
78	e20d70	test	20	row
78	e20d70	test	21	column
78	e20d70	test	22	row
78	e20d70	test	23	column
78	e20d70	test	24	column
78	e20d70	test	25	row
78	e20d70	test	26	column
78	e20d70	test	27	row
78	e20d70	test	28	column
78	e20d70	test	29	column
78	e20d70	test	30	column
78	e20d70	test	31	row
78	e20d70	test	32	row
78	e20d70	test	33	column
78	e20d70	test	34	column
78	e20d70	test	35	row
78	e20d70	test	36	row
78	e20d70	test	37	row
78	e20d70	test	38	column
78	e20d70	test	39	row
78	e20d70	test	40	column
78	e20d70	test	41	column
78	e20d70	test	42	row
78	e20d70	test	43	column
78	e20d70	test	44	column
78	e20d70	test	45	column
78	e20d70	test	46	row
78	e20d70	test	47	row
78	e20d70	test	48	row
78	e20d70	test	49	column
78	e20d70	test	50	column
78	e20d70	test	51	column
78	e20d70	test	52	row
78	e20d70	test	53	row
78	e20d70	test	54	row
78	e20d70	test	55	column
78	e20d70	test	56	row
78	e20d70	test	57	row
78	e20d70	test	58	column
78	e20d70	test	59	column
78	e20d70	test	60	column
78	e20d70	test	61	row
78	e20d70	test	62	row
78	e20d70	test	63	row
78	e20d70	test	64	column
79	11ab9d	practice	1	row
79	11ab9d	practice	2	row
79	11ab9d	practice	3	row
79	11ab9d	practice	4	row
79	11ab9d	practice	5	row
79	11ab9d	practice	6	row
79	11ab9d	practice	7	row
79	11ab9d	practice	8	row
79	11ab9d	practice	9	row
79	11ab9d	practice	10	row
79	11ab9d	practice	11	row
79	11ab9d	practice	12	row
79	11ab9d	practice	13	row
79	11ab9d	practice	14	row
79	11ab9d	practice	15	row
79	11ab9d	practice	16	row
79	11ab9d	practice	17	row
79	11ab9d	practice	18	row
79	11ab9d	practice	19	row
79	11ab9d	practice	20	row
79	11ab9d	practice	21	row
79	11ab9d	practice	22	row
79	11ab9d	practice	23	row
79	11ab9d	practice	24	row
79	11ab9d	practice	25	row
79	11ab9d	questionnaire	1	row
79	11ab9d	test	1	column
79	11ab9d	test	2	column
79	11ab9d	test	3	row
79	11ab9d	test	4	column
79	11ab9d	test	5	row
79	11ab9d	test	6	column
79	11ab9d	test	7	row
79	11ab9d	test	8	row
79	11ab9d	test	9	column
79	11ab9d	test	10	row
79	11ab9d	test	11	column
79	11ab9d	test	12	row
79	11ab9d	test	13	column
79	11ab9d	test	14	row
79	11ab9d	test	15	row
79	11ab9d	test	16	column
79	11ab9d	test	17	row
79	11ab9d	test	18	column
79	11ab9d	test	19	column
79	11ab9d	test	20	row
79	11ab9d	test	21	column
79	11ab9d	test	22	row
79	11ab9d	test	23	column
79	11ab9d	test	24	row
79	11ab9d	test	25	row
79	11ab9d	test	26	column
79	11ab9d	test	27	row
79	11ab9d	test	28	column
79	11ab9d	test	29	row
79	11ab9d	test	30	row
79	11ab9d	test	31	column
79	11ab9d	test	32	column
79	11ab9d	test	33	row
79	11ab9d	test	34	row
79	11ab9d	test	35	column
79	11ab9d	test	36	column
79	11ab9d	test	37	row
79	11ab9d	test	38	column
79	11ab9d	test	39	row
79	11ab9d	test	40	column
79	11ab9d	test	41	column
79	11ab9d	test	42	row
79	11ab9d	test	43	column
79	11ab9d	test	44	row
79	11ab9d	test	45	row
79	11ab9d	test	46	column
79	11ab9d	test	47	column
79	11ab9d	test	48	row
79	11ab9d	test	49	column
79	11ab9d	test	50	row
79	11ab9d	test	51	row
79	11ab9d	test	52	column
79	11ab9d	test	53	column
79	11ab9d	test	54	row
79	11ab9d	test	55	column
79	11ab9d	test	56	row
79	11ab9d	test	57	row
79	11ab9d	test	58	column
79	11ab9d	test	59	row
79	11ab9d	test	60	row
79	11ab9d	test	61	column
79	11ab9d	test	62	column
79	11ab9d	test	63	row
79	11ab9d	test	64	column
80	03a897	practice	1	column
80	03a897	practice	2	column
80	03a897	practice	3	column
80	03a897	practice	4	column
80	03a897	practice	5	column
80	03a897	practice	6	column
80	03a897	practice	7	column
80	03a897	practice	8	column
80	03a897	practice	9	column
80	03a897	practice	10	column
80	03a897	practice	11	column
80	03a897	practice	12	column
80	03a897	practice	13	column
80	03a897	practice	14	column
80	03a897	practice	15	column
80	03a897	practice	16	column
80	03a897	practice	17	column
80	03a897	practice	18	column
80	03a897	practice	19	column
80	03a897	practice	20	column
80	03a897	practice	21	column
80	03a897	practice	22	column
80	03a897	practice	23	column
80	03a897	practice	24	column
80	03a897	practice	25	column
80	03a897	questionnaire	1	column
80	03a897	test	1	column
80	03a897	test	2	row
80	03a897	test	3	row
80	03a897	test	4	row
80	03a897	test	5	column
80	03a897	test	6	column
80	03a897	test	7	row
80	03a897	test	8	column
80	03a897	test	9	row
80	03a897	test	10	row
80	03a897	test	11	row
80	03a897	test	12	column
80	03a897	test	13	column
80	03a897	test	14	row
80	03a897	test	15	column
80	03a897	test	16	column
80	03a897	test	17	column
80	03a897	test	18	column
80	03a897	test	19	row
80	03a897	test	20	row
80	03a897	test	21	row
80	03a897	test	22	column
80	03a897	test	23	column
80	03a897	test	24	row
80	03a897	test	25	row
80	03a897	test	26	row
80	03a897	test	27	column
80	03a897	test	28	column
80	03a897	test	29	row
80	03a897	test	30	column
80	03a897	test	31	column
80	03a897	test	32	row
80	03a897	test	33	row
80	03a897	test	34	column
80	03a897	test	35	column
80	03a897	test	36	row
80	03a897	test	37	row
80	03a897	test	38	row
80	03a897	test	39	column
80	03a897	test	40	column
80	03a897	test	41	row
80	03a897	test	42	column
80	03a897	test	43	column
80	03a897	test	44	row
80	03a897	test	45	column
80	03a897	test	46	column
80	03a897	test	47	row
80	03a897	test	48	row
80	03a897	test	49	column
80	03a897	test	50	row
80	03a897	test	51	column
80	03a897	test	52	column
80	03a897	test	53	row
80	03a897	test	54	row
80	03a897	test	55	row
80	03a897	test	56	column
80	03a897	test	57	column
80	03a897	test	58	column
80	03a897	test	59	row
80	03a897	test	60	column
80	03a897	test	61	column
80	03a897	test	62	row
80	03a897	test	63	row
80	03a897	test	64	row
81	7eda69	practice	1	row
81	7eda69	practice	2	row
81	7eda69	practice	3	row
81	7eda69	practice	4	row
81	7eda69	practice	5	row
81	7eda69	practice	6	row
81	7eda69	practice	7	row
81	7eda69	practice	8	row
81	7eda69	practice	9	row
81	7eda69	practice	10	row
81	7eda69	practice	11	row
81	7eda69	practice	12	row
81	7eda69	practice	13	row
81	7eda69	practice	14	row
81	7eda69	practice	15	row
81	7eda69	practice	16	row
81	7eda69	practice	17	row
81	7eda69	practice	18	row
81	7eda69	practice	19	row
81	7eda69	practice	20	row
81	7eda69	practice	21	row
81	7eda69	practice	22	row
81	7eda69	practice	23	row
81	7eda69	practice	24	row
81	7eda69	practice	25	row
81	7eda69	questionnaire	1	row
81	7eda69	test	1	column
81	7eda69	test	2	row
